,S,X0,X1,prop_score,A,Y0,Y1,C0,C1,Y,C,Delta,T,sc
11,1,1.0,-0.759994362229302,0.6479411235935116,1,2.2042298589525693,4.083016731046593,3.9896075345166033,3.7774211962211397,4.083016731046593,3.7774211962211397,0,3.7774211962211397,0.5185824246524062
12,1,1.0,-0.9500563133209721,0.6370275392465248,1,1.710735064713949,5.988474411992731,6.679086454729023,6.829382023544026,5.988474411992731,6.829382023544026,1,5.988474411992731,0.269618235578179
13,1,1.0,1.6063391955845612,0.768806590428071,0,1.4638076705364467,3.9390191112997095,4.370826685436447,2.9522907314019697,1.4638076705364467,4.370826685436447,1,1.4638076705364467,0.9926808297210938
14,1,1.0,-0.2070549180674579,0.6787942699545897,1,2.027290143365707,6.816375231393521,1.0333918023332693,8.77082269522608,6.816375231393521,8.77082269522608,1,6.816375231393521,0.20356877831274026
15,1,1.0,-1.2616361045428595,0.6188313787725989,0,2.8215326663432423,6.005234982303539,4.408644375167557,6.3439614940986155,2.8215326663432423,4.408644375167557,1,2.8215326663432423,0.9035668149646148
16,1,1.0,0.6141339420343588,0.7218252349908437,0,1.9095729102564154,7.0986473681470015,5.259104122557043,1.9565029348297627,1.9095729102564154,5.259104122557043,1,1.9095729102564154,0.9789499372645475
17,1,1.0,-0.23097421003952096,0.6774890819828732,1,0.9070109231442265,3.3729488846077804,5.789599562393953,3.042885364292469,3.3729488846077804,3.042885364292469,0,3.042885364292469,0.6220348304404161
18,1,1.0,-1.7795402985071431,0.5878573830071987,1,2.757118318042927,8.220187706875295,5.162446706881618,8.050402398343161,8.220187706875295,8.050402398343161,0,8.050402398343161,0.12963737337823242
19,1,1.0,-1.4959776499447826,0.6049194373345963,0,0.9021316489236025,4.970296883780171,7.108917294353116,3.337646128101128,0.9021316489236025,7.108917294353116,1,0.9021316489236025,0.9989408205163682
20,1,1.0,-0.42530032424737324,0.6667839315449071,0,1.744900797908291,5.550951431370104,2.9229623951950394,8.054790046447534,1.744900797908291,2.9229623951950394,1,1.744900797908291,0.9852773435969885
21,1,1.0,1.4324477296184108,0.7609894738620482,1,1.3679141984768204,2.778903839406489,3.630435838739311,2.866866561881145,2.778903839406489,2.866866561881145,1,2.778903839406489,0.6607772515083685
22,1,1.0,-0.9475775698911572,0.6371708129800282,0,2.464865646905283,5.851408294479362,4.734410684376321,4.86078471502028,2.464865646905283,4.734410684376321,1,2.464865646905283,0.9426502663601425
23,1,1.0,-1.1902837369978196,0.6230300006374794,1,2.4992017381805387,5.718117791405362,5.800979232765023,1.4918753630694945,5.718117791405362,1.4918753630694945,0,1.4918753630694945,0.8496051536317989
24,1,1.0,-0.8627409510587858,0.6420596275915332,0,2.0961201097343083,6.281744253749352,4.302779278422454,5.278925176802839,2.0961201097343083,4.302779278422454,1,2.0961201097343083,0.9695845154106271
25,1,1.0,-1.1945074047069153,0.6227819719684111,1,3.2436792894040796,7.232348778812431,4.148940393439368,8.454499897327265,7.232348778812431,8.454499897327265,1,7.232348778812431,0.17558032804456708
26,1,1.0,2.043629634042953,0.7876649585415643,1,1.1083434854255092,3.9919733483392017,4.686624163866166,1.5824750577346822,3.9919733483392017,1.5824750577346822,0,1.5824750577346822,0.8368977207150914
27,1,1.0,-0.34491207866069473,0.6712340932217534,0,2.51677345573291,7.401376416202847,5.220761530006678,1.690716607351159,2.51677345573291,5.220761530006678,1,2.51677345573291,0.9378227608609528
28,1,1.0,0.6114812189213628,0.7216920529705025,1,0.8424986957438069,5.858912951442038,4.726252114899832,9.019672270118926,5.858912951442038,9.019672270118926,1,5.858912951442038,0.28126954111355845
29,1,1.0,-0.2613508922945136,0.6758275421700157,0,1.658662469647409,6.785413399159168,7.407144605506829,3.904775070120761,1.658662469647409,7.407144605506829,1,1.658662469647409,0.9879628129929934
30,1,1.0,0.2892570162085075,0.7052270178475719,1,2.3978894148575067,4.756942899968111,0.40894351966989156,1.2407078247742107,4.756942899968111,1.2407078247742107,0,1.2407078247742107,0.8837255156047163
31,1,1.0,-2.3651309303974006,0.5519907148921395,1,1.2157978470044688,7.936172045278142,4.3860497468974255,6.863493973835456,7.936172045278142,6.863493973835456,0,6.863493973835456,0.2002308139823736
32,1,1.0,-0.4205303152410859,0.6670488326983418,0,1.0414753848953682,6.744185194316572,3.2931021672923877,3.313849583168209,1.0414753848953682,3.2931021672923877,1,1.0414753848953682,0.9981193528306544
33,1,1.0,-0.8453388407413356,0.6430588426347184,1,2.6733831998521285,6.825310736958718,5.753847017298065,10.186593647387035,6.825310736958718,10.186593647387035,1,6.825310736958718,0.20293241391603578
34,1,1.0,-1.2335271939360601,0.6204875651082055,1,3.0087111332020653,6.6148862808337086,6.234523244565397,8.087027093518707,6.6148862808337086,8.087027093518707,1,6.6148862808337086,0.21834075479676762
35,1,1.0,-0.9295951092153438,0.6382094857680368,1,2.193359341701456,5.701314824690812,3.72066149589952,3.1541167684914875,5.701314824690812,3.1541167684914875,0,3.1541167684914875,0.6059077131074351
36,1,1.0,0.44005696874167854,0.7130030771350977,1,1.7984947512999023,6.758382964874776,4.404736560680533,0.5989996459384663,6.758382964874776,0.5989996459384663,0,0.5989996459384663,0.9593826225760157
37,1,1.0,0.31601447540489536,0.7066157038989005,1,0.9267325754944263,6.269980668489591,4.901966759463439,16.864843511649028,6.269980668489591,16.864843511649028,1,6.269980668489591,0.24555125900422867
38,1,1.0,0.08858285072143157,0.6946916254276666,1,1.437348874320583,5.284788949731851,2.5295222374189423,1.812906195049718,5.284788949731851,1.812906195049718,0,1.812906195049718,0.8038623150606337
39,1,1.0,-0.1755554413091836,0.6805088253071113,1,2.2023627652495863,4.996294827809091,3.843711165750876,7.275701295642322,4.996294827809091,7.275701295642322,1,4.996294827809091,0.3682885096753587
40,1,1.0,0.5531774045365387,0.7187549955745854,1,1.8121424426489847,4.38732358648429,4.092172722332886,4.070405137957458,4.38732358648429,4.070405137957458,0,4.070405137957458,0.4797374418291177
41,1,1.0,-0.04074859243282386,0.6877911448424695,1,1.727279131555864,6.849837220276129,4.08730387816388,4.618706653689465,6.849837220276129,4.618706653689465,0,4.618706653689465,0.4115514210278748
42,1,1.0,-0.6375907924451901,0.6548895990779128,0,1.8609719032018024,8.580120283548005,5.8899922170297705,2.370324220531485,1.8609719032018024,5.8899922170297705,1,1.8609719032018024,0.9809927706570286
43,1,1.0,-0.967143274561362,0.6360392357028921,0,2.1868879425087906,6.149471109551238,2.2704971990940304,4.738730855867668,2.1868879425087906,2.2704971990940304,1,2.1868879425087906,0.9640661497295022
44,1,1.0,0.06956315748803554,0.6936821965849782,0,1.445461129921534,5.151165897867581,3.693962018191521,6.923217377192242,1.445461129921534,3.693962018191521,1,1.445461129921534,0.9930396699392837
45,1,1.0,1.229606504833662,0.7516443769567788,0,1.85634574900305,5.580419587592339,2.284092696019799,8.596285446237687,1.85634574900305,2.284092696019799,1,1.85634574900305,0.9811792826982517
46,1,1.0,-0.4323726918646876,0.6663909755926978,0,1.914500308843674,5.421150362022407,5.304223959626489,1.1423744239029459,1.914500308843674,5.304223959626489,1,1.914500308843674,0.9787341630143577
47,1,1.0,-2.2343898918158978,0.5600592510092878,1,2.761489689894115,4.8234645405478185,3.7385305360558263,3.6643755709199666,4.8234645405478185,3.6643755709199666,0,3.6643755709199666,0.5339779958789619
48,1,1.0,-1.115246594955528,0.6274256005706739,1,1.4531055523200174,7.353819793115357,4.938789668640223,7.848548421110962,7.353819793115357,7.848548421110962,1,7.353819793115357,0.16802040688622244
49,1,1.0,-2.1990373416723674,0.5622357357552559,1,2.137738839660298,3.4279648477587883,4.168315778432076,7.599438874704239,3.4279648477587883,7.599438874704239,1,3.4279648477587883,0.5668419895017812
50,1,1.0,-3.6947912899429998,0.469114915784705,1,3.372491064454538,8.270566980918094,5.367166313739723,7.208306920056248,8.270566980918094,7.208306920056248,0,7.208306920056248,0.17710874551618144
51,1,1.0,-1.5268453564702604,0.6030736690098555,1,2.73739004142684,4.733841953966878,5.085255962820262,9.19190085732165,4.733841953966878,9.19190085732165,1,4.733841953966878,0.3980312303894654
52,1,1.0,0.3344344804334569,0.7075694573344179,1,1.6218820078979814,8.007199366028146,4.052391778581372,4.167334544342332,8.007199366028146,4.167334544342332,0,4.167334544342332,0.46724165740520646
53,1,1.0,-1.9520585288657504,0.5773697927664946,1,3.142801435375149,6.366209719675287,1.8627793501822345,5.916401484430444,6.366209719675287,5.916401484430444,0,5.916401484430444,0.2760545514445238
54,1,1.0,-0.036880958558297317,0.68799873572554,1,2.3065063140444115,8.358452345168965,4.275876713266921,13.304185085318318,8.358452345168965,13.304185085318318,1,8.358452345168965,0.11516455118527569
55,1,1.0,-0.683399215878016,0.652296746761079,1,2.582537502479439,7.925336137507084,2.9905381758502028,7.480877544754093,7.925336137507084,7.480877544754093,0,7.480877544754093,0.16039820910405408
56,1,1.0,-2.969406805245842,0.5144080846625236,1,3.2179909084374354,8.088963572292034,3.347749008471304,3.985238164034406,8.088963572292034,3.985238164034406,0,3.985238164034406,0.49086585645057057
57,1,1.0,0.5385726580300669,0.718016332722257,1,1.0515183374925978,5.787908226704527,6.383194366630956,4.584547039686561,5.787908226704527,4.584547039686561,0,4.584547039686561,0.4156174017968763
58,1,1.0,-1.6675160469618033,0.5946256262700795,1,1.4339716659343573,8.336135941280059,3.270988040222211,5.497186019844126,8.336135941280059,5.497186019844126,0,5.497186019844126,0.31575002200488644
59,1,1.0,-2.2394114217610066,0.5597499104121686,1,2.1563807119771767,7.121677095150879,4.664121468928318,2.832771671786345,7.121677095150879,2.832771671786345,0,2.832771671786345,0.6528262040571654
60,1,1.0,1.6227550923665497,0.7695352383339589,0,1.8913285097044181,5.619888481487532,2.8074036678031495,2.3899411959956325,1.8913285097044181,2.8074036678031495,1,1.8913285097044181,0.9797348546376151
61,1,1.0,-0.2886465676752285,0.674330736015864,1,1.9987598324322415,3.9227932868617152,5.632726949030201,1.5161015782996126,3.9227932868617152,1.5161015782996126,0,1.5161015782996126,0.8462253243122563
62,1,1.0,-1.270702233969148,0.6182966073486449,1,2.364430829947095,9.688564914133538,5.543267743323384,4.70745191853115,9.688564914133538,4.70745191853115,0,4.70745191853115,0.4011049589012748
63,1,1.0,0.591344716814659,0.7206798080468018,1,1.950084136522111,6.132739266217082,4.400502582304215,7.858983881030722,6.132739266217082,7.858983881030722,1,6.132739266217082,0.2570725089758551
64,1,1.0,-3.452485552189627,0.4842248903837967,0,3.6745898598414213,5.368209123596445,4.680733210866654,5.113375581962618,3.6745898598414213,4.680733210866654,1,3.6745898598414213,0.7469830458179314
65,1,1.0,0.24313720715307396,0.7028244914159193,1,1.284849002314216,6.616045233038467,3.181542862415893,7.304544954795982,6.616045233038467,7.304544954795982,1,6.616045233038467,0.21825345163784632
66,1,1.0,1.95267728491552,0.7838371666207559,0,1.4948543672779864,4.21301694376388,2.844486440858266,5.521846677268121,1.4948543672779864,2.844486440858266,1,1.4948543672779864,0.992042405688395
67,1,1.0,-0.9125419828831669,0.6391932883753896,1,1.8020606183380685,6.0835595590166855,3.7720066098794156,3.2261572707220383,6.0835595590166855,3.2261572707220383,0,3.2261572707220383,0.5955377164929994
68,1,1.0,-0.34411618125497306,0.6712780011636932,0,1.5317138626670868,6.458725179459459,2.2439430965798155,2.480141636380988,1.5317138626670868,2.2439430965798155,1,1.5317138626670868,0.9912316166057918
69,1,1.0,1.631766146886625,0.7699345250498163,1,1.1362642387650936,6.722292805493028,7.050448572418805,7.123445628061913,6.722292805493028,7.123445628061913,1,6.722292805493028,0.21036517759114257
70,1,1.0,1.1484529292254828,0.7478377347556974,0,1.927103412242057,6.4274542910999655,5.703460871087356,4.195401429716931,1.927103412242057,5.703460871087356,1,1.927103412242057,0.9781748557268997
71,1,1.0,-0.16686389123545997,0.6809810616364236,1,1.752611860271383,7.8339953659544905,4.097365985840035,4.944866824465822,7.8339953659544905,4.944866824465822,0,4.944866824465822,0.3739976644074133
72,1,1.0,-2.3120558901012993,0.5552697288514054,0,2.4955974757501935,7.418868096093866,5.411434670130664,2.9712867987401865,2.4955974757501935,5.411434670130664,1,2.4955974757501935,0.939825641072861
73,1,1.0,0.155918247706206,0.6982502564347364,0,1.9751330402410554,5.938529606326659,5.560694852180854,8.445547858461522,1.9751330402410554,5.560694852180854,1,1.9751330402410554,0.9759437175362744
74,1,1.0,0.6757575089051895,0.7249080427047508,0,1.6539073751549398,6.411221749508588,2.5071175209703114,2.9060449448435035,1.6539073751549398,2.5071175209703114,1,1.6539073751549398,0.988099433467728
75,1,1.0,-0.795125793202271,0.6459350421435512,0,3.0890758679640244,5.78923220524758,4.924687228390972,6.959330968067402,3.0890758679640244,4.924687228390972,1,3.0890758679640244,0.8644243175563628
76,1,1.0,-0.1782391896434501,0.6803629348084164,1,1.6629616270144099,7.083551777495494,4.103230239791589,7.560285235330706,7.083551777495494,7.560285235330706,1,7.083551777495494,0.18521303017055998
77,1,1.0,0.09018057990747042,0.694776336500115,1,1.1789395526054736,6.846704400860226,6.259277538095166,4.4485772485406265,6.846704400860226,4.4485772485406265,0,4.4485772485406265,0.4320466602956209
78,1,1.0,0.33596829967847475,0.7076487935405397,1,1.9387930569470586,5.207877566500251,3.1057490983561347,4.204088990701295,5.207877566500251,4.204088990701295,0,4.204088990701295,0.4625515462376843
79,1,1.0,-1.3253579908219844,0.6150666662877609,0,2.8295042640763786,7.135736790833466,5.650196827722295,1.778384119389525,2.8295042640763786,5.650196827722295,1,2.8295042640763786,0.9025275385920136
80,1,1.0,-0.6230813967935311,0.6557089521051529,1,1.814564202447337,2.686945352716762,4.510359406044808,1.925375703608019,2.686945352716762,1.925375703608019,0,1.925375703608019,0.7874494061657152
81,1,1.0,1.4969094612562648,0.7639082816775102,1,1.5801716367396434,6.764090449524893,6.036152150567946,5.294055357728411,6.764090449524893,5.294055357728411,0,5.294055357728411,0.3363842420899226
82,1,1.0,0.9609704877381557,0.7388968174372302,1,1.4180571706656246,4.965132781441792,4.981461372355424,3.1788307073818385,4.965132781441792,3.1788307073818385,0,3.1788307073818385,0.602343269140673
83,1,1.0,-1.937604021242597,0.5782513205940032,1,2.8951944526783984,5.484963010838748,5.025236208548675,5.62170944913583,5.484963010838748,5.62170944913583,1,5.484963010838748,0.31696570721032385
84,1,1.0,-0.20667844579332,0.6788147904173004,0,1.9125404957324024,5.121675830199377,5.675051183456201,1.837568011955215,1.9125404957324024,5.675051183456201,1,1.9125404957324024,0.9788201787422797
85,1,1.0,-0.6736599756251997,0.6528487705933991,0,1.5221519064194788,4.724296703922105,5.081792820314756,11.477790072199825,1.5221519064194788,5.081792820314756,1,1.5221519064194788,0.9914475964804403
86,1,1.0,-3.0701177614789,0.5081169267552526,1,3.5686784468500647,8.171830642719886,4.231899911907972,0.7750866811017575,8.171830642719886,0.7750866811017575,0,0.7750866811017575,0.9407914412170093
87,1,1.0,-1.8163437390474537,0.5856264009687798,1,2.8210949127004765,7.776391368915125,4.937275664619785,4.637349321565471,7.776391368915125,4.637349321565471,0,4.637349321565471,0.40934291572649634
88,1,1.0,-1.1829573880807638,0.6234600768088815,0,2.4498974410300836,8.342909913511336,2.997335847566955,3.2468438284760732,2.4498974410300836,2.997335847566955,1,2.4498974410300836,0.9439912727591576
89,1,1.0,-1.898325985074742,0.5806442124569595,1,2.5405450618382504,6.507005240766684,4.479265438629631,7.067939428764134,6.507005240766684,7.067939428764134,1,6.507005240766684,0.22658732690220565
90,1,1.0,0.797981410377832,0.7309593473594269,1,1.0368657517232949,5.882367900759601,5.543527263886908,4.256700086961273,5.882367900759601,4.256700086961273,0,4.256700086961273,0.4558847869742465
91,1,1.0,0.29266916074132154,0.7054043175451857,1,2.2066119142474103,4.371582165148014,6.119766347699186,6.789313208839317,4.371582165148014,6.789313208839317,1,4.371582165148014,0.44152147762597316
92,1,1.0,1.042268625608513,0.7427989147087449,1,1.770171177267939,4.44824136899105,4.5500335874044335,2.046549534094137,4.44824136899105,2.046549534094137,0,2.046549534094137,0.7696144838310736
93,1,1.0,1.8235549656335057,0.7783175657031739,1,1.3056223638771787,7.779110734520695,4.918832686028701,2.4079261664430476,7.779110734520695,2.4079261664430476,0,2.4079261664430476,0.7159087693518623
94,1,1.0,-0.2641524704258005,0.6756740775684454,1,1.7179892021089491,6.819446569205735,7.520990988057851,7.26677654734851,6.819446569205735,7.26677654734851,1,6.819446569205735,0.20334986758138612
95,1,1.0,-1.4083806610118557,0.6101409743197953,0,2.1121498676644332,9.038512224375333,3.774617734338239,6.593505634644306,2.1121498676644332,3.774617734338239,1,2.1121498676644332,0.9686582996055378
96,1,1.0,-2.0232425267461958,0.5730214489036924,0,2.708506777979672,8.545725680228092,4.263189657878113,6.085631959627995,2.708506777979672,4.263189657878113,1,2.708506777979672,0.9174958299409155
97,1,1.0,-1.1146428585120818,0.6274608826597713,1,2.141297559304207,6.89060355855134,3.3315302446559523,4.864622067916698,6.89060355855134,4.864622067916698,0,4.864622067916698,0.38302202632829535
98,1,1.0,0.9381786578034081,0.7377960246787651,1,1.5557041691360134,5.5676060219579835,5.937586000810597,2.8832567850353614,5.5676060219579835,2.8832567850353614,0,2.8832567850353614,0.6453935513331297
99,1,1.0,1.9494456995642482,0.7837002481334617,1,1.1866322481164038,7.076781006560504,3.4731020398386567,12.452470727658085,7.076781006560504,12.452470727658085,1,7.076781006560504,0.1856612515965307
100,1,1.0,-2.348382702483572,0.5530259345101751,1,4.024746301232177,3.4490107606969556,6.787851756103068,8.662600238709562,3.4490107606969556,8.662600238709562,1,3.4490107606969556,0.5638818433435967
101,1,1.0,-1.4690174219753227,0.6065291120438496,1,2.272128992679452,5.875725921180536,4.151950612216794,3.945978126068682,5.875725921180536,3.945978126068682,0,3.945978126068682,0.49604173330251156
102,1,1.0,-0.4288603889463452,0.6665861556293134,1,2.882688086774693,8.092295248733059,4.592865708837378,3.6726902277552305,8.092295248733059,3.6726902277552305,0,3.6726902277552305,0.5328383071558949
103,1,1.0,0.3263834643585226,0.7071528145699191,1,2.015062881146345,8.277676773335426,1.4305927532041263,6.334450999543826,8.277676773335426,6.334450999543826,0,6.334450999543826,0.2402768008531394
104,1,1.0,0.17031276514828553,0.6990079348867031,1,2.6204361805815166,4.83812016945277,4.138793129958053,6.324104295227415,4.83812016945277,6.324104295227415,1,4.83812016945277,0.38603344266482503
105,1,1.0,-2.1404744074520736,0.5658358667205947,1,3.303137622451005,6.2221645905954635,5.181270932615965,0.7692726649048482,6.2221645905954635,0.7692726649048482,0,0.7692726649048482,0.941436521286797
106,1,1.0,-2.298010116649394,0.5561366939869696,0,2.3313488703624308,8.590163371675581,7.467868341570423,3.462986184854765,2.3313488703624308,7.467868341570423,1,2.3313488703624308,0.9538336230910899
107,1,1.0,-0.48931304715719776,0.6632188555534791,0,2.508638296569759,6.115871230702684,3.8927037859401343,4.365649142077291,2.508638296569759,3.8927037859401343,1,2.508638296569759,0.938597708347466
108,1,1.0,0.15982697417707015,0.6984561056147914,1,1.6673007432452303,4.970615599522076,3.7214107842405744,3.458472752262673,4.970615599522076,3.458472752262673,0,3.458472752262673,0.5625531045191947
109,1,1.0,-1.4821700114982892,0.6057441163167261,1,2.297787214289651,7.588996330761342,3.707227036316407,5.561197110930644,7.588996330761342,5.561197110930644,0,5.561197110930644,0.3094377253836014
110,1,1.0,-0.8370964274665571,0.6435316819476725,1,2.0743734142408257,4.71267383040935,5.107198096979316,3.091134779776415,4.71267383040935,3.091134779776415,0,3.091134779776415,0.6150228596712263
111,1,1.0,-2.8283704891894215,0.5232101514153461,0,2.498865668265993,9.375950558746522,3.3475249498831334,0.10818445387753699,2.498865668265993,3.3475249498831334,1,2.498865668265993,0.9395195569509752
112,1,1.0,-1.387103647361348,0.6114055157920603,0,2.378048566836664,5.064068114918982,3.6027761345038716,4.520631257614621,2.378048566836664,3.6027761345038716,1,2.378048566836664,0.9501185422920504
113,1,1.0,-0.8945956253325735,0.6402273615614179,1,2.3455092983280825,8.153132500369987,5.501087693832907,4.763298045987396,8.153132500369987,4.763298045987396,0,4.763298045987396,0.3946181926010731
114,1,1.0,-1.5716643740408933,0.6003884486447555,1,2.3774347918695575,2.785255065182695,5.19373238259392,2.3085719198247374,2.785255065182695,2.3085719198247374,0,2.3085719198247374,0.7307141532459989
115,1,1.0,-0.8362730305214613,0.6435789020905417,1,1.0591588021821265,7.298996180674819,5.565124944012326,6.239925740995709,7.298996180674819,6.239925740995709,0,6.239925740995709,0.24804010337069102
116,1,1.0,-1.5399720206170868,0.6022878524155565,1,2.5972132205765592,8.81001962631004,4.416953676652894,6.464020091873969,8.81001962631004,6.464020091873969,0,6.464020091873969,0.2299397232475754
117,1,1.0,-0.6805515036701815,0.6524581985897874,1,1.4009718890007778,5.461232464460597,5.688832891908561,4.783927321587409,5.461232464460597,4.783927321587409,0,4.783927321587409,0.3922391161432013
118,1,1.0,0.3536459693468158,0.7085622516047261,0,1.2249186980154894,6.088614850783142,5.340257778384502,3.788748132821684,1.2249186980154894,5.340257778384502,1,1.2249186980154894,0.9964044353685004
119,1,1.0,0.2789259604790907,0.7046898236058207,1,2.430430338052707,6.576629684710782,4.710178328466216,3.502438912983636,6.576629684710782,3.502438912983636,0,3.502438912983636,0.5563964008977816
120,1,1.0,-0.007964551018785793,0.6895483964224625,1,2.4126094125369923,3.9802287987058715,3.640623001930275,9.864963545709267,3.9802287987058715,9.864963545709267,1,3.9802287987058715,0.49152467175478015
121,1,1.0,0.09395319179537442,0.6949763068240891,0,2.14192827253475,4.906558756262712,4.400374952026241,4.620209146761239,2.14192827253475,4.400374952026241,1,2.14192827253475,0.9668832868628324
122,1,1.0,-0.9926836910566668,0.6345598467025422,0,2.213274936284502,6.6599568312324,3.604546144713257,8.827965452002651,2.213274936284502,3.604546144713257,1,2.213274936284502,0.9623338695385019
123,1,1.0,-0.4327807308245086,0.6663682970100431,1,2.3991822146095063,4.953371517406942,4.211252329338358,2.561872016807328,4.953371517406942,2.561872016807328,0,2.561872016807328,0.6929764224947594
124,1,1.0,1.4795007598946752,0.7631224549869656,1,1.5031728331567973,9.143270080523397,5.856868392138722,2.7519474709395157,9.143270080523397,2.7519474709395157,0,2.7519474709395157,0.6647632754803917
125,1,1.0,0.11138764226005482,0.6958994780094642,1,1.10381606616715,7.945916104075583,2.932880794240838,6.65636131323179,7.945916104075583,6.65636131323179,0,6.65636131323179,0.21523340853340533
126,1,1.0,-0.9830547472860995,0.6351178883972122,1,2.006242203955438,5.19671461331625,3.0478984184776343,4.0468348046248614,5.19671461331625,4.0468348046248614,0,4.0468348046248614,0.4828034884907283
127,1,1.0,-0.4165097292711995,0.6672720328984596,1,1.2543122260907111,7.167290446318517,6.450529369360067,5.550942272770609,7.167290446318517,5.550942272770609,0,5.550942272770609,0.31044286537420607
128,1,1.0,-2.10294871047926,0.5681391208376324,1,1.1689530189032493,7.324191517586009,3.4805268481744283,1.7288771590578744,7.324191517586009,1.7288771590578744,0,1.7288771590578744,0.8160128345815406
129,1,1.0,0.15201671976705766,0.6980447068060427,1,0.9324056043771918,5.781034629752388,4.04066271729835,5.094447701825539,5.781034629752388,5.094447701825539,0,5.094447701825539,0.3575544224604704
130,1,1.0,-0.6861994281504848,0.6521379538109261,0,1.8434007934882144,4.009707959024543,5.313553368143646,7.971698977146527,1.8434007934882144,5.313553368143646,1,1.8434007934882144,0.9816940062548961
131,1,1.0,-0.1568519750493102,0.6815245769685118,0,2.0093014187172447,7.708985185915608,4.144632316182888,4.509638732704056,2.0093014187172447,4.144632316182888,1,2.0093014187172447,0.9742575695457951
132,1,1.0,-1.563595656405603,0.6008723165363229,0,2.9585304197542364,6.5295580717769415,5.315493861972578,10.788933491104128,2.9585304197542364,5.315493861972578,1,2.9585304197542364,0.8846340022200166
133,1,1.0,-1.1112048038418787,0.6276617751588482,1,2.518745831668798,7.252407818960782,3.8011749185935324,5.351291803656667,7.252407818960782,5.351291803656667,0,5.351291803656667,0.3304772338145505
134,1,1.0,1.0770176168927177,0.7444550982706081,1,0.6625615310808446,6.4402399740517025,4.819602033555061,6.934683832115257,6.4402399740517025,6.934683832115257,1,6.4402399740517025,0.23181073584772705
135,1,1.0,0.3487179768882326,0.7083077764374432,1,1.8364493741278882,7.065200924244102,4.291795255994979,1.7373845765172518,7.065200924244102,1.7373845765172518,0,1.7373845765172518,0.8147875970075678
136,1,1.0,-1.7062798027451451,0.5922875385353165,0,2.578162692291389,7.924245532578355,3.3679048920363837,0.8825528561240964,2.578162692291389,3.3679048920363837,1,2.578162692291389,0.9317501927263364
137,1,1.0,-1.1111623275266211,0.6276642568604442,1,1.5818894433102042,8.259263240963849,4.265879827982811,2.15244170954015,8.259263240963849,2.15244170954015,0,2.15244170954015,0.7539340861433053
138,1,1.0,0.9236721528894676,0.7370938379770134,0,1.1711069329265684,5.786859972653462,4.191839698979115,6.113945888878342,1.1711069329265684,4.191839698979115,1,1.1711069329265684,0.9969949421836434
139,1,1.0,0.8391655374172957,0.7329793208365296,1,1.121129672866782,6.5008056345788034,4.123203579419191,3.611970084853793,6.5008056345788034,3.611970084853793,0,3.611970084853793,0.5411872852464557
140,1,1.0,-0.3422178309278072,0.671382716970968,0,2.0245575664423883,4.2919149514886525,5.004000279777651,2.25264188711711,2.0245575664423883,5.004000279777651,1,2.0245575664423883,0.9734773747341664
141,1,1.0,-0.9809632524484052,0.63523905223801,1,1.4073235753095097,6.323266989168517,5.14145229983554,2.409228065536234,6.323266989168517,2.409228065536234,0,2.409228065536234,0.7157147287230212
